investor_id,total_transactions,first_txn,last_txn,max_gap_days,avg_gap_days,at_risk_gap_count,total_invested,avg_sip_amount,is_at_risk,risk_tier
INV004278,12,2024-01-24,2025-02-03,85.0,34.18181818181818,4,1610675,134222.91666666666,True,High Risk
INV004279,11,2024-02-26,2025-02-12,100.0,35.2,4,1009498,91772.54545454546,True,Churned
INV004280,7,2024-03-15,2025-05-25,256.0,72.66666666666667,3,841755,120250.71428571429,True,Churned
INV004281,11,2024-01-17,2025-04-14,161.0,45.3,4,1275263,115933.0,True,Churned
INV004282,10,2024-02-08,2025-04-20,105.0,48.55555555555556,5,289518,28951.8,True,Churned
INV004283,11,2024-05-19,2025-05-09,103.0,35.5,5,1354376,123125.09090909091,True,Churned
INV004284,3,2024-10-10,2025-02-23,81.0,68.0,2,39896,13298.666666666666,True,High Risk
INV004285,11,2024-01-08,2025-04-18,169.0,46.6,3,381655,34695.90909090909,True,Churned
INV004286,3,2024-06-10,2025-02-12,240.0,123.5,1,710514,236838.0,True,Churned
INV004287,8,2024-03-06,2025-01-19,109.0,45.57142857142857,3,290533,36316.625,True,Churned
INV004288,12,2024-01-03,2025-04-06,132.0,41.72727272727273,4,935752,77979.33333333333,True,Churned
INV004289,12,2024-02-13,2025-05-17,201.0,41.72727272727273,5,183947,15328.916666666666,True,Churned
INV004290,12,2024-01-10,2025-05-15,128.0,44.63636363636363,4,1730184,144182.0,True,Churned
INV004291,4,2024-01-05,2025-02-24,164.0,138.66666666666666,3,891066,222766.5,True,Churned
INV004292,1,2024-01-13,2024-01-13,,,0,152985,152985.0,False,New
INV004293,10,2024-02-07,2025-04-18,142.0,48.44444444444444,4,315894,31589.4,True,Churned
INV004294,8,2024-01-29,2025-04-15,119.0,63.142857142857146,6,1482584,185323.0,True,Churned
INV004295,12,2024-02-02,2025-05-12,103.0,42.27272727272727,6,975463,81288.58333333333,True,Churned
INV004296,11,2024-01-02,2025-05-27,151.0,51.1,4,1099344,99940.36363636363,True,Churned
INV004297,12,2024-01-22,2025-05-20,149.0,44.0,7,1139601,94966.75,True,Churned
INV004298,8,2024-06-01,2025-04-03,155.0,43.714285714285715,2,668324,83540.5,True,Churned
INV004299,11,2024-01-18,2025-05-23,175.0,49.1,4,820216,74565.09090909091,True,Churned
INV004300,6,2024-10-01,2025-03-14,62.0,32.8,2,611591,101931.83333333333,True,High Risk
INV004301,4,2024-03-20,2025-04-24,212.0,133.33333333333334,2,428754,107188.5,True,Churned
INV004302,7,2024-04-08,2025-04-29,169.0,64.33333333333333,4,1188234,169747.7142857143,True,Churned
INV004303,7,2024-03-11,2024-12-09,105.0,45.5,3,757357,108193.85714285714,True,Churned
INV004304,5,2024-01-31,2024-12-16,134.0,80.0,4,528082,105616.4,True,Churned
INV004305,5,2024-03-18,2025-05-05,140.0,103.25,3,675557,135111.4,True,Churned
INV004306,10,2024-03-12,2025-04-05,118.0,43.22222222222222,4,1205767,120576.7,True,Churned
INV004307,7,2024-06-24,2025-04-23,139.0,50.5,3,729313,104187.57142857143,True,Churned
INV004308,10,2024-01-01,2025-05-23,244.0,56.44444444444444,5,518885,51888.5,True,Churned
INV004309,1,2024-11-24,2024-11-24,,,0,17381,17381.0,False,New
INV004310,6,2024-01-29,2025-03-02,174.0,79.6,4,657822,109637.0,True,Churned
INV004311,5,2024-05-09,2025-04-03,223.0,82.25,3,961944,192388.8,True,Churned
INV004312,2,2024-12-26,2025-05-21,146.0,146.0,1,449812,224906.0,True,Churned
INV004313,4,2024-04-21,2024-09-19,87.0,50.333333333333336,2,422095,105523.75,True,High Risk
INV004314,9,2024-02-20,2025-04-10,137.0,51.875,4,984584,109398.22222222222,True,Churned
INV004315,2,2024-05-10,2024-07-19,70.0,70.0,1,233438,116719.0,True,High Risk
INV004316,8,2024-06-19,2025-02-05,78.0,33.0,2,965077,120634.625,True,High Risk
INV004317,2,2024-05-23,2024-11-11,172.0,172.0,1,241685,120842.5,True,Churned
INV004318,9,2024-01-15,2025-02-16,106.0,49.75,5,193975,21552.777777777777,True,Churned
INV004319,12,2024-01-15,2025-05-13,131.0,44.0,5,482270,40189.166666666664,True,Churned
INV004320,6,2024-02-27,2025-04-19,336.0,83.4,1,390607,65101.166666666664,True,Churned
INV004321,11,2024-01-04,2024-12-05,69.0,33.6,5,791546,71958.72727272728,True,High Risk
INV004322,6,2024-02-04,2024-11-20,75.0,58.0,5,611483,101913.83333333333,True,High Risk
INV004323,1,2025-05-14,2025-05-14,,,0,965,965.0,False,New
INV004324,12,2024-02-07,2025-05-18,93.0,42.36363636363637,5,1023185,85265.41666666667,True,Churned
INV004325,2,2025-01-29,2025-02-20,22.0,22.0,0,644892,322446.0,False,Active
INV004326,12,2024-04-22,2025-04-18,78.0,32.81818181818182,3,421977,35164.75,True,High Risk
INV004327,1,2025-02-01,2025-02-01,,,0,337442,337442.0,False,New
INV004328,4,2024-01-13,2025-03-18,269.0,143.33333333333334,2,196420,49105.0,True,Churned
INV004329,6,2024-01-06,2025-02-12,176.0,80.6,3,661546,110257.66666666667,True,Churned
INV004330,4,2024-03-12,2025-05-14,191.0,142.66666666666666,3,314594,78648.5,True,Churned
INV004331,2,2024-05-28,2024-11-21,177.0,177.0,1,134869,67434.5,True,Churned
INV004332,11,2024-02-21,2025-05-19,112.0,45.3,6,803284,73025.81818181818,True,Churned
INV004333,7,2024-07-10,2025-03-03,126.0,39.333333333333336,2,892917,127559.57142857143,True,Churned
INV004334,6,2024-04-02,2025-04-19,184.0,76.4,4,705738,117623.0,True,Churned
INV004335,9,2024-02-10,2025-05-06,104.0,56.375,6,413665,45962.77777777778,True,Churned
INV004336,7,2024-01-07,2025-03-10,124.0,71.33333333333333,3,674265,96323.57142857143,True,Churned
INV004337,6,2024-04-26,2025-05-03,150.0,74.4,3,1668017,278002.8333333333,True,Churned
INV004338,12,2024-02-05,2025-04-20,162.0,40.0,5,519771,43314.25,True,Churned
INV004339,9,2024-01-10,2025-04-06,225.0,56.5,4,1256799,139644.33333333334,True,Churned
INV004340,9,2024-01-05,2025-05-19,252.0,62.5,4,964485,107165.0,True,Churned
INV004341,8,2024-04-08,2025-05-06,124.0,56.142857142857146,4,624464,78058.0,True,Churned
INV004342,6,2024-01-12,2025-02-03,145.0,77.6,5,431099,71849.83333333333,True,Churned
INV004343,12,2024-02-10,2025-04-26,85.0,40.09090909090909,6,1681957,140163.08333333334,True,High Risk
INV004344,4,2024-01-11,2025-04-06,251.0,150.33333333333334,3,1593588,398397.0,True,Churned
INV004345,12,2024-03-30,2025-05-06,114.0,36.54545454545455,3,1593534,132794.5,True,Churned
INV004346,6,2024-02-16,2025-01-18,187.0,67.4,3,833777,138962.83333333334,True,Churned
INV004347,8,2024-01-01,2024-11-28,82.0,47.42857142857143,5,1034095,129261.875,True,High Risk
INV004348,11,2024-03-10,2025-05-12,120.0,42.8,5,983251,89386.45454545454,True,Churned
INV004349,11,2024-01-07,2025-04-30,159.0,47.9,4,1242203,112927.54545454546,True,Churned
INV004350,5,2024-07-07,2025-05-17,145.0,78.5,2,280018,56003.6,True,Churned
INV004351,3,2024-04-05,2025-03-28,275.0,178.5,2,87073,29024.333333333332,True,Churned
INV004352,6,2024-03-30,2025-05-03,118.0,79.8,5,289406,48234.333333333336,True,Churned
INV004353,9,2024-01-04,2025-02-10,102.0,50.375,4,467624,51958.22222222222,True,Churned
INV004354,6,2024-02-19,2024-12-13,97.0,59.6,3,454252,75708.66666666667,True,Churned
INV004355,2,2024-06-02,2024-10-06,126.0,126.0,1,378928,189464.0,True,Churned
INV004356,10,2024-04-14,2025-03-28,194.0,38.666666666666664,2,1186724,118672.4,True,Churned
INV004357,10,2024-01-03,2025-05-24,305.0,56.333333333333336,4,523950,52395.0,True,Churned
INV004358,12,2024-02-14,2025-05-15,135.0,41.45454545454545,5,974853,81237.75,True,Churned
INV004359,5,2024-01-28,2025-05-16,346.0,118.5,2,1211659,242331.8,True,Churned
INV004360,9,2024-02-14,2025-05-27,144.0,58.5,5,1177476,130830.66666666667,True,Churned
INV004361,10,2024-01-30,2025-04-05,124.0,47.888888888888886,5,899317,89931.7,True,Churned
INV004362,11,2024-03-23,2025-05-15,155.0,41.8,4,1324874,120443.09090909091,True,Churned
INV004363,10,2024-01-11,2025-05-05,202.0,53.333333333333336,4,1515632,151563.2,True,Churned
INV004364,10,2024-02-10,2025-03-19,173.0,44.77777777777778,3,1273821,127382.1,True,Churned
INV004365,12,2024-02-19,2025-05-24,109.0,41.81818181818182,6,1569977,130831.41666666667,True,Churned
INV004366,8,2024-06-14,2025-04-22,79.0,44.57142857142857,5,839938,104992.25,True,High Risk
INV004367,7,2024-02-01,2025-05-23,194.0,79.5,3,219613,31373.285714285714,True,Churned
INV004368,6,2024-04-19,2025-03-09,182.0,64.8,4,155074,25845.666666666668,True,Churned
INV004369,9,2024-05-07,2025-05-09,149.0,45.875,3,1254711,139412.33333333334,True,Churned
INV004370,3,2024-10-07,2024-12-25,50.0,39.5,1,794015,264671.6666666667,True,At Risk
INV004371,4,2024-04-29,2025-04-15,242.0,117.0,2,590062,147515.5,True,Churned
INV004372,12,2024-01-26,2025-02-02,136.0,33.90909090909091,3,914553,76212.75,True,Churned
INV004373,1,2025-02-09,2025-02-09,,,0,53163,53163.0,False,New
INV004374,10,2024-02-03,2025-05-30,128.0,53.55555555555556,6,1650253,165025.3,True,Churned
INV004375,6,2024-02-03,2025-03-27,166.0,83.6,3,652518,108753.0,True,Churned
INV004376,12,2024-03-08,2025-05-19,145.0,39.72727272727273,5,2187828,182319.0,True,Churned
INV004377,5,2024-03-06,2025-02-25,166.0,89.0,3,319309,63861.8,True,Churned
INV004378,7,2024-01-15,2025-05-16,212.0,81.16666666666667,6,1262031,180290.14285714287,True,Churned
INV004379,8,2024-02-20,2025-03-21,110.0,56.42857142857143,4,1116637,139579.625,True,Churned
INV004380,6,2024-01-09,2025-05-07,212.0,96.8,4,548632,91438.66666666667,True,Churned
INV004381,7,2024-02-16,2025-04-13,142.0,70.33333333333333,5,511801,73114.42857142857,True,Churned
INV004382,2,2024-08-22,2025-05-10,261.0,261.0,1,7866,3933.0,True,Churned
INV004383,1,2024-06-23,2024-06-23,,,0,8302,8302.0,False,New
INV004384,9,2024-01-10,2025-03-07,143.0,52.75,4,1498088,166454.22222222222,True,Churned
INV004385,1,2024-04-25,2024-04-25,,,0,53072,53072.0,False,New
INV004386,3,2024-10-30,2025-03-02,73.0,61.5,2,354897,118299.0,True,High Risk
INV004387,4,2024-04-18,2025-03-25,160.0,113.66666666666667,3,660532,165133.0,True,Churned
INV004388,12,2024-01-11,2025-04-25,163.0,42.72727272727273,3,2104186,175348.83333333334,True,Churned
INV004389,3,2024-11-08,2025-01-01,33.0,27.0,0,636616,212205.33333333334,False,Active
INV004390,4,2024-03-20,2025-04-23,319.0,133.0,2,942735,235683.75,True,Churned
INV004391,7,2024-01-03,2024-10-23,96.0,49.0,4,511822,73117.42857142857,True,Churned
INV004392,10,2024-01-30,2025-04-26,99.0,50.22222222222222,6,701199,70119.9,True,Churned
INV004393,7,2024-08-11,2025-05-13,164.0,45.833333333333336,3,1253163,179023.2857142857,True,Churned
INV004394,4,2024-04-18,2025-04-18,192.0,121.66666666666667,3,133413,33353.25,True,Churned
INV004395,2,2025-01-16,2025-05-09,113.0,113.0,1,151502,75751.0,True,Churned
INV004396,1,2025-01-10,2025-01-10,,,0,242810,242810.0,False,New
INV004397,1,2024-01-18,2024-01-18,,,0,210482,210482.0,False,New
INV004398,6,2024-02-20,2025-05-30,177.0,93.0,4,923978,153996.33333333334,True,Churned
INV004399,3,2024-08-28,2025-05-04,145.0,124.5,2,757420,252473.33333333334,True,Churned
INV004400,11,2024-01-05,2025-01-29,97.0,39.0,5,1421229,129202.63636363637,True,Churned
INV004401,9,2024-01-12,2025-05-15,125.0,61.125,4,408970,45441.11111111111,True,Churned
INV004402,3,2024-05-26,2025-05-07,201.0,173.0,2,259333,86444.33333333333,True,Churned
INV004403,10,2024-02-08,2025-03-24,150.0,45.55555555555556,5,1357980,135798.0,True,Churned
INV004404,4,2024-04-19,2025-03-10,160.0,108.33333333333333,3,700162,175040.5,True,Churned
INV004405,1,2024-07-01,2024-07-01,,,0,496031,496031.0,False,New
INV004406,3,2024-04-02,2024-08-28,99.0,74.0,2,121967,40655.666666666664,True,Churned
INV004407,7,2024-01-31,2024-10-18,125.0,43.5,3,702691,100384.42857142857,True,Churned
INV004408,7,2024-01-19,2025-02-04,111.0,63.666666666666664,5,1171482,167354.57142857142,True,Churned
INV004409,1,2024-02-17,2024-02-17,,,0,80706,80706.0,False,New
INV004410,12,2024-03-02,2025-04-15,113.0,37.18181818181818,4,484344,40362.0,True,Churned
INV004411,9,2024-02-03,2025-04-05,111.0,53.375,4,1077719,119746.55555555556,True,Churned
INV004412,8,2024-01-06,2025-05-14,158.0,70.57142857142857,4,143230,17903.75,True,Churned
INV004413,11,2024-01-29,2025-05-26,113.0,48.3,5,847375,77034.09090909091,True,Churned
INV004414,10,2024-01-02,2025-01-13,176.0,41.888888888888886,3,524610,52461.0,True,Churned
INV004415,3,2024-03-06,2024-12-01,250.0,135.0,1,250610,83536.66666666667,True,Churned
INV004416,1,2024-05-24,2024-05-24,,,0,4257,4257.0,False,New
INV004417,4,2024-09-13,2025-05-21,189.0,83.33333333333333,2,753491,188372.75,True,Churned
INV004418,7,2024-08-14,2025-04-08,103.0,39.5,2,485635,69376.42857142857,True,Churned
INV004419,3,2024-06-11,2024-11-14,123.0,78.0,1,929353,309784.3333333333,True,Churned
INV004420,5,2024-02-16,2025-04-26,209.0,108.75,4,68654,13730.8,True,Churned
INV004421,9,2024-01-17,2025-04-15,187.0,56.75,5,438018,48668.666666666664,True,Churned
INV004422,2,2024-02-05,2025-05-08,458.0,458.0,1,408380,204190.0,True,Churned
INV004423,2,2024-02-14,2024-04-22,68.0,68.0,1,392760,196380.0,True,High Risk
INV004424,2,2024-04-05,2024-07-15,101.0,101.0,1,7861,3930.5,True,Churned
INV004425,4,2024-05-21,2025-04-14,154.0,109.33333333333333,3,259754,64938.5,True,Churned
INV004426,4,2024-01-16,2024-10-02,143.0,86.66666666666667,3,110356,27589.0,True,Churned
INV004427,12,2024-01-07,2025-05-29,125.0,46.18181818181818,5,342958,28579.833333333332,True,Churned
INV004428,11,2024-03-11,2025-03-19,119.0,37.3,4,1181844,107440.36363636363,True,Churned
INV004429,2,2024-12-02,2024-12-19,17.0,17.0,0,247304,123652.0,False,Active
INV004430,2,2024-10-28,2025-02-27,122.0,122.0,1,63225,31612.5,True,Churned
INV004431,1,2024-01-10,2024-01-10,,,0,35842,35842.0,False,New
INV004432,3,2024-05-20,2025-05-09,184.0,177.0,2,678369,226123.0,True,Churned
INV004433,2,2024-05-28,2024-08-05,69.0,69.0,1,245358,122679.0,True,High Risk
INV004434,12,2024-01-10,2025-05-27,92.0,45.72727272727273,6,1582842,131903.5,True,Churned
INV004435,4,2024-04-30,2025-05-23,241.0,129.33333333333334,3,614221,153555.25,True,Churned
INV004436,8,2024-04-25,2025-05-07,108.0,53.857142857142854,4,1055410,131926.25,True,Churned
INV004437,8,2024-03-21,2025-03-15,103.0,51.285714285714285,4,2093417,261677.125,True,Churned
INV004438,2,2024-08-10,2024-11-07,89.0,89.0,1,24578,12289.0,True,High Risk
INV004439,6,2024-01-29,2024-11-13,122.0,57.8,2,662448,110408.0,True,Churned
INV004440,6,2024-05-30,2025-05-04,295.0,67.8,2,358808,59801.333333333336,True,Churned
INV004441,5,2024-01-10,2025-01-13,199.0,92.25,3,62582,12516.4,True,Churned
INV004442,11,2024-02-23,2025-04-14,157.0,41.6,4,2000820,181892.72727272726,True,Churned
INV004443,11,2024-03-04,2025-04-28,111.0,42.0,4,1919828,174529.81818181818,True,Churned
INV004444,3,2024-09-24,2024-11-11,28.0,24.0,0,558647,186215.66666666666,False,Active
INV004445,6,2024-03-18,2025-05-18,249.0,85.2,3,1017751,169625.16666666666,True,Churned
INV004446,11,2024-01-16,2025-04-11,122.0,45.1,5,812785,73889.54545454546,True,Churned
INV004447,10,2024-02-18,2024-12-13,66.0,33.22222222222222,4,1029931,102993.1,True,High Risk
INV004448,8,2024-02-03,2025-01-13,164.0,49.285714285714285,3,922285,115285.625,True,Churned
INV004449,4,2024-03-04,2024-11-19,194.0,86.66666666666667,2,14561,3640.25,True,Churned
INV004450,12,2024-01-08,2025-01-15,100.0,33.90909090909091,3,1699827,141652.25,True,Churned
INV004451,8,2024-03-30,2025-05-27,137.0,60.42857142857143,4,243754,30469.25,True,Churned
INV004452,11,2024-01-05,2025-05-05,134.0,48.6,4,1374073,124915.72727272728,True,Churned
INV004453,5,2024-10-30,2025-05-27,98.0,52.25,2,718456,143691.2,True,Churned
INV004454,11,2024-01-24,2025-05-30,101.0,49.2,7,1808336,164394.18181818182,True,Churned
INV004455,12,2024-04-19,2025-04-21,105.0,33.36363636363637,4,1998798,166566.5,True,Churned
INV004456,2,2024-03-04,2024-08-13,162.0,162.0,1,49102,24551.0,True,Churned
INV004457,11,2024-01-29,2025-05-20,188.0,47.7,5,1630499,148227.18181818182,True,Churned
INV004458,6,2024-09-02,2025-01-27,87.0,29.4,1,1393899,232316.5,True,High Risk
INV004459,11,2024-02-01,2025-03-02,92.0,39.5,6,841499,76499.90909090909,True,Churned
INV004460,11,2024-01-23,2024-12-28,93.0,34.0,3,422217,38383.36363636364,True,Churned
INV004461,9,2024-05-13,2025-01-27,52.0,32.375,5,1445017,160557.44444444444,True,At Risk
INV004462,3,2024-04-18,2025-05-30,341.0,203.5,2,57249,19083.0,True,Churned
INV004463,10,2024-01-18,2025-05-06,211.0,52.666666666666664,3,1115800,111580.0,True,Churned
INV004464,8,2024-02-21,2025-03-02,142.0,53.57142857142857,4,623631,77953.875,True,Churned
INV004465,11,2024-01-30,2025-04-22,109.0,44.8,4,816324,74211.27272727272,True,Churned
INV004466,10,2024-01-29,2025-05-05,166.0,51.333333333333336,4,1733174,173317.4,True,Churned
INV004467,8,2024-01-15,2024-12-20,235.0,48.57142857142857,2,834394,104299.25,True,Churned
INV004468,9,2024-02-11,2025-05-17,128.0,57.625,5,552875,61430.555555555555,True,Churned
INV004469,3,2024-04-28,2025-04-08,174.0,172.5,2,206958,68986.0,True,Churned
INV004470,1,2025-01-11,2025-01-11,,,0,108088,108088.0,False,New
INV004471,4,2024-02-04,2025-04-23,254.0,148.0,3,20376,5094.0,True,Churned
INV004472,11,2024-01-05,2025-05-18,145.0,49.9,5,883740,80340.0,True,Churned
INV004473,10,2024-01-21,2025-04-05,93.0,48.888888888888886,7,553762,55376.2,True,Churned
INV004474,7,2024-02-06,2025-03-12,190.0,66.66666666666667,4,374111,53444.42857142857,True,Churned
INV004475,11,2024-04-05,2025-05-17,87.0,40.7,6,954423,86765.72727272728,True,High Risk
INV004476,9,2024-02-11,2025-05-10,126.0,56.75,5,714123,79347.0,True,Churned
INV004477,10,2024-04-06,2025-05-22,96.0,45.666666666666664,5,628769,62876.9,True,Churned
INV004478,3,2024-01-05,2024-08-07,198.0,107.5,1,937295,312431.6666666667,True,Churned
INV004479,5,2024-04-14,2025-01-23,177.0,71.0,2,126983,25396.6,True,Churned
INV004480,1,2024-12-14,2024-12-14,,,0,2048,2048.0,False,New
INV004481,9,2024-07-11,2025-03-22,66.0,31.75,3,1069905,118878.33333333333,True,High Risk
INV004482,8,2024-01-14,2025-05-20,225.0,70.28571428571429,4,1080314,135039.25,True,Churned
INV004483,6,2024-02-11,2025-04-04,345.0,83.6,1,997574,166262.33333333334,True,Churned
INV004484,10,2024-04-19,2025-03-02,134.0,35.22222222222222,3,1187083,118708.3,True,Churned
INV004485,5,2024-07-30,2025-03-15,130.0,57.0,2,449117,89823.4,True,Churned
INV004486,6,2024-04-22,2025-05-12,190.0,77.0,3,1010601,168433.5,True,Churned
INV004487,7,2024-10-25,2025-02-20,46.0,19.666666666666668,1,1599960,228565.7142857143,True,At Risk
INV004488,5,2024-02-14,2025-05-06,295.0,111.75,3,47070,9414.0,True,Churned
INV004489,5,2024-03-06,2024-11-20,188.0,64.75,2,585919,117183.8,True,Churned
INV004490,5,2024-01-16,2024-10-28,130.0,71.5,3,327362,65472.4,True,Churned
INV004491,5,2024-02-10,2025-05-29,189.0,118.5,4,908386,181677.2,True,Churned
INV004492,7,2024-04-29,2025-05-02,128.0,61.333333333333336,3,555512,79358.85714285714,True,Churned
INV004493,11,2024-01-08,2025-05-25,116.0,50.3,6,1847054,167914.0,True,Churned
INV004494,4,2024-03-11,2025-05-11,376.0,142.0,2,270632,67658.0,True,Churned
INV004495,8,2024-01-14,2025-05-02,159.0,67.71428571428571,5,915072,114384.0,True,Churned
INV004496,11,2024-01-15,2025-05-26,138.0,49.7,5,1753950,159450.0,True,Churned
INV004497,12,2024-01-06,2025-05-22,131.0,45.63636363636363,4,1695293,141274.41666666666,True,Churned
INV004498,7,2024-01-07,2025-04-09,136.0,76.33333333333333,4,482390,68912.85714285714,True,Churned
INV004499,1,2024-08-15,2024-08-15,,,0,451088,451088.0,False,New
INV004500,5,2024-05-10,2025-03-10,190.0,76.0,2,1253486,250697.2,True,Churned
INV004501,2,2024-12-13,2024-12-31,18.0,18.0,0,63824,31912.0,False,Active
INV004502,11,2024-01-02,2025-03-24,94.0,44.7,6,1153295,104845.0,True,Churned
INV004503,2,2024-07-24,2024-09-10,48.0,48.0,1,39450,19725.0,True,At Risk
INV004504,10,2024-02-21,2025-03-13,160.0,42.888888888888886,4,916987,91698.7,True,Churned
INV004505,11,2024-02-18,2025-04-23,118.0,43.0,5,1213997,110363.36363636363,True,Churned
INV004506,5,2024-03-18,2025-04-09,186.0,96.75,4,611072,122214.4,True,Churned
INV004507,1,2024-10-28,2024-10-28,,,0,2116,2116.0,False,New
INV004508,11,2024-02-07,2025-04-08,181.0,42.6,3,1661712,151064.72727272726,True,Churned
INV004509,6,2024-01-23,2025-03-06,175.0,81.6,3,525655,87609.16666666667,True,Churned
INV004510,7,2024-01-11,2025-04-27,264.0,78.66666666666667,5,1478126,211160.85714285713,True,Churned
INV004511,7,2024-03-03,2025-04-08,215.0,66.83333333333333,3,191143,27306.14285714286,True,Churned
INV004512,1,2025-04-14,2025-04-14,,,0,4709,4709.0,False,New
INV004513,10,2024-01-09,2025-05-04,169.0,53.44444444444444,4,1529551,152955.1,True,Churned
INV004514,6,2024-01-02,2025-03-01,213.0,84.8,4,408857,68142.83333333333,True,Churned
INV004515,8,2024-03-07,2025-02-21,119.0,50.142857142857146,4,1254594,156824.25,True,Churned
INV004516,5,2024-01-02,2025-05-10,201.0,123.5,3,419462,83892.4,True,Churned
INV004517,8,2024-02-03,2025-04-11,160.0,61.857142857142854,5,819629,102453.625,True,Churned
INV004518,7,2024-02-03,2025-04-03,115.0,70.83333333333333,4,378413,54059.0,True,Churned
INV004519,7,2024-03-01,2025-04-17,209.0,68.66666666666667,3,1319572,188510.2857142857,True,Churned
